word	freq	romanized
อภิรมย์	38644	อภิรมย์
อรทัย	38643	อรทัย
อสนี	38642	อสนี
อสุรกาย	38641	อสุรกาย
ออกทุน	38640	ออกทุน
ออกท่า	38639	ออกท่า
ออกฤทธิ์	38638	ออกฤทธิ์
ออกหน้าออกตา	38637	ออกหน้าออกตา
อะบอร์ชั่น	38636	อะบอร์ชั่น
อัชฌา	38635	อัชฌา
อัดแอ	38634	อัดแอ
อากัปกิริยา	38633	อากัปกิริยา
อางขนาง	38632	อางขนาง
อาจจะ	38631	อาจจะ
อาชญากร	38630	อาชญากร
อาชาไนย	38629	อาชาไนย
อาดูร	38628	อาดูร
อาถรรพณ์	38627	อาถรรพณ์
อารีอารอบ	38626	อารีอารอบ
อำมหิต	38625	อำมหิต
อินัง	38624	อินัง
อึงคะนึง	38623	อึงคะนึง
อึด	38622	อึด
อุดอู้	38621	อุดอู้
อุ้มท้อง	38620	อุ้มท้อง
อู๊ด	38619	อู๊ด
อ่อ	38618	อ่อ
อ่อนตัว	38617	อ่อนตัว
อ้อแอ้	38616	อ้อแอ้
ฮึก	38615	ฮึก
เกตุ	38614	เกตุ
เกมส์	38613	เกมส์
เกรียบ	38612	เกรียบ
เกลื้อน	38611	เกลื้อน
เกษียณ	38610	เกษียณ
เกาลัด	38609	เกาลัด
เกียด	38608	เกียด
เกี๊ยว	38607	เกี๊ยว
เกือบๆ	38606	เกือบๆ
เขมือบ	38605	เขมือบ
เขม่น	38604	เขม่น
เขื่องๆ	38603	เขื่องๆ
เคมี	38602	เคมี
เครื่องครัว	38601	เครื่องครัว
เครื่องวัด	38600	เครื่องวัด
เคลื่อนคลาด	38599	เคลื่อนคลาด
เงยๆ	38598	เงยๆ
เจตนารมณ์	38597	เจตนารมณ์
เจ้าหนี้	38596	เจ้าหนี้
เชิดหน้าชูตา	38595	เชิดหน้าชูตา
เช่นนั้นๆ	38594	เช่นนั้นๆ
เซียน	38593	เซียน
เฒ่าแก่	38592	เฒ่าแก่
เดินรถ	38591	เดินรถ
เตาอบ	38590	เตาอบ
เตือนตา	38589	เตือนตา
เต็นท์	38588	เต็นท์
เต็มเหยียด	38587	เต็มเหยียด
เต่าดำ	38586	เต่าดำ
เต้าหู้	38585	เต้าหู้
เถาะ	38584	เถาะ
เทพี	38583	เทพี
เทวโลก	38582	เทวโลก
เทอระพิวธิค	38581	เทอระพิวธิค
เทียนพรรษา	38580	เทียนพรรษา
เทโพ	38579	เทโพ
เนือง	38578	เนือง
เน่าๆ	38577	เน่าๆ
เบญจรงค์	38576	เบญจรงค์
เบนซ์	38575	เบนซ์
เบรค	38574	เบรค
เปรื่อง	38573	เปรื่อง
เปล้า	38572	เปล้า
เปี๊ยก	38571	เปี๊ยก
เป็นจริงเป็นจัง	38570	เป็นจริงเป็นจัง
เป็นชิ้นเป็นอัน	38569	เป็นชิ้นเป็นอัน
เป็นอยู่	38568	เป็นอยู่
เป๊ก	38567	เป๊ก
เป๊าะ	38566	เป๊าะ
เฝ้าแหน	38565	เฝ้าแหน
เพ็ง	38564	เพ็ง
เภสัชกร	38563	เภสัชกร
เยง	38562	เยง
เยอรมนี	38561	เยอรมนี
เยี่ยว	38560	เยี่ยว
เรรวน	38559	เรรวน
เริ้ม	38558	เริ้ม
เรือขนาน	38557	เรือขนาน
เรืองนาม	38556	เรืองนาม
เรื้อง	38555	เรื้อง
เร่า	38554	เร่า
เลี่ยงๆ	38553	เลี่ยงๆ
เลี่ยน	38552	เลี่ยน
เลือดเนื้อเชื้อไข	38551	เลือดเนื้อเชื้อไข
เลือดเย็น	38550	เลือดเย็น
เลือนๆ	38549	เลือนๆ
เลื่อม	38548	เลื่อม
เล่นตัว	38547	เล่นตัว
เล่นเพื่อน	38546	เล่นเพื่อน
เวช	38545	เวช
เศวต	38544	เศวต
เศวตฉัตร	38543	เศวตฉัตร
เสนหา	38542	เสนหา
เสน่ง	38541	เสน่ง
เสบย	38540	เสบย
เสียการ	38539	เสียการ
เสียน้ำใจ	38538	เสียน้ำใจ
เสียเด็ก	38537	เสียเด็ก
เสือกินวัว	38536	เสือกินวัว
เส้นขนาน	38535	เส้นขนาน
เส้นตรง	38534	เส้นตรง
เหมาะๆ	38533	เหมาะๆ
เหม็นๆ	38532	เหม็นๆ
เหลวๆ	38531	เหลวๆ
เหลือม	38530	เหลือม
เหล่ากอ	38529	เหล่ากอ
เหวอะ	38528	เหวอะ
เหว่	38527	เหว่
เหียน	38526	เหียน
เอกฉันท์	38525	เอกฉันท์
เอนเอียง	38524	เอนเอียง
เอาเป็นธุระ	38523	เอาเป็นธุระ
เอี๊ยด	38522	เอี๊ยด
เอื่อยๆ	38521	เอื่อยๆ
เอเชียตะวันออกเฉียงใต้	38520	เอเชียตะวันออกเฉียงใต้
เอ๊	38519	เอ๊
แก๊ง	38518	แก๊ง
แขม	38517	แขม
แครง	38516	แครง
แจ๊ด	38515	แจ๊ด
แจ๋วแหวว	38514	แจ๋วแหวว
แชะ	38513	แชะ
แช่อิ่ม	38512	แช่อิ่ม
แซ่ด	38511	แซ่ด
แตกดับ	38510	แตกดับ
แถบสี	38509	แถบสี
แนวป่า	38508	แนวป่า
แนวรบ	38507	แนวรบ
แปล้	38506	แปล้
แผงคอ	38505	แผงคอ
แฝก	38504	แฝก
แพรว	38503	แพรว
แม่ปะ	38502	แม่ปะ
แรงม้า	38501	แรงม้า
แล่ง	38500	แล่ง
แวน	38499	แวน
แสดๆ	38498	แสดๆ
แสนงอน	38497	แสนงอน
แสยง	38496	แสยง
แหวะ	38495	แหวะ
แอ้	38494	แอ้
โกงกาง	38493	โกงกาง
โกญจนาท	38492	โกญจนาท
โกฏิ	38491	โกฏิ
โกล์	38490	โกล์
โก้งโค้ง	38489	โก้งโค้ง
โขก	38488	โขก
โขมด	38487	โขมด
โครงการหลวง	38486	โครงการหลวง
โงนเงน	38485	โงนเงน
โฉมตรู	38484	โฉมตรู
โซรม	38483	โซรม
โดดๆ	38482	โดดๆ
โดนัท	38481	โดนัท
โดยจริง	38480	โดยจริง
โตงเตง	38479	โตงเตง
โต๊ก	38478	โต๊ก
โพทะเล	38477	โพทะเล
โพธาราม	38476	โพธาราม
โพธิญาณ	38475	โพธิญาณ
โภชนา	38474	โภชนา
โมรา	38473	โมรา
โม้ด	38472	โม้ด
โรงเรือน	38471	โรงเรือน
โร่	38470	โร่
โล้น	38469	โล้น
โว่	38468	โว่
โหนก	38467	โหนก
โอนเอน	38466	โอนเอน
โอฬาร	38465	โอฬาร
โอ๊ะ	38464	โอ๊ะ
โฮะ	38463	โฮะ
ใจจดใจจ่อ	38462	ใจจดใจจ่อ
ใจเพชร	38461	ใจเพชร
ใส่ยา	38460	ใส่ยา
ไกรสร	38459	ไกรสร
ไก่ชน	38458	ไก่ชน
ไข่ขาว	38457	ไข่ขาว
ไข่เค็ม	38456	ไข่เค็ม
ไตรภพ	38455	ไตรภพ
ไทยน้อย	38454	ไทยน้อย
ไปล่	38453	ไปล่
ไพรสัณฑ์	38452	ไพรสัณฑ์
ไพล	38451	ไพล
ไม้ยาวๆ	38450	ไม้ยาวๆ
ไลย	38449	ไลย
ไลแลค	38448	ไลแลค
ไล้	38447	ไล้
ไว้เนื้อเชื่อใจ	38446	ไว้เนื้อเชื่อใจ
ไหปลาร้า	38445	ไหปลาร้า
ไอศวรรย์	38444	ไอศวรรย์
กฎแห่งกรรม	38443	กฎแห่งกรรม
กนิษฐา	38442	กนิษฐา
กรรฐ์	38441	กรรฐ์
กรอกแกรก	38440	กรอกแกรก
กระจิบ	38439	กระจิบ
กระจุยกระจาย	38438	กระจุยกระจาย
กระชาย	38437	กระชาย
กระซิกๆ	38436	กระซิกๆ
กระต๊อบ	38435	กระต๊อบ
กระบวย	38434	กระบวย
กระสาย	38433	กระสาย
กระหมวด	38432	กระหมวด
กระเจิดกระเจิง	38431	กระเจิดกระเจิง
กระเทือนใจ	38430	กระเทือนใจ
กระแสรับสั่ง	38429	กระแสรับสั่ง
กรี	38428	กรี
กรีธาทัพ	38427	กรีธาทัพ
กรุ่ง	38426	กรุ่ง
กรุ่นๆ	38425	กรุ่นๆ
กร้วม	38424	กร้วม
กลศึก	38423	กลศึก
กลาโหม	38422	กลาโหม
กล่น	38421	กล่น
กล้องถ่ายรูป	38420	กล้องถ่ายรูป
กสิกรรม	38419	กสิกรรม
กองๆ	38418	กองๆ
กอบกู้	38417	กอบกู้
